row_id,source_accession,event_id,direct_coupling_count,direct_coupling_confidence,direct_support_score,future_coupling_count,future_preserved_count,future_preservation_score,blocked_future_count,blocked_future_confidence,blocked_future_pressure,coupling_selectivity_score,constraint_pairs_total,coordinate_truth_used_to_build_constraints,native_truth_used_before_coupling_selection,raw_sequence_exposed
coord_006_pdb_1PGA_A_protein_g_b1,1PGA:A,3919c4e3c7c3f546,22,20.51,1.0,57,52,0.935374,5,4.54,0.064626,0.884723,79,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,c206363ae742f08b,0,0,0.0,96,28,0.2934,7,6.79,0.07335,0.298289,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,740d5b5b7db76d6b,0,0,0.0,96,21,0.22005,6,5.82,0.062871,0.274437,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,92c1ebb8df3a19bb,0,0,0.0,96,28,0.2934,7,6.79,0.07335,0.281737,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,336759ab9ec2834f,0,0,0.0,96,21,0.22005,6,5.82,0.062871,0.258406,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,c06efc5711e49626,0,0,0.0,96,28,0.2934,6,5.82,0.062871,0.257728,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,1d3de8ad72425637,0,0,0.0,96,21,0.22005,7,6.79,0.07335,0.229645,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,e491f16bbcc15e9b,0,0,0.0,96,28,0.2934,9,8.69,0.093875,0.27044,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,d608c937e4892fcc,0,0,0.0,96,21,0.22005,14,13.47,0.145512,0.203673,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,ba2b8a116a713e25,0,0,0.0,96,28,0.2934,9,8.69,0.093875,0.269592,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,0d3d5d106bf28a92,0,0,0.0,96,21,0.22005,10,9.63,0.104029,0.210632,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,4467c3a34586e347,0,0,0.0,96,28,0.2934,0,0,0.0,0.263344,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,86ad9aff672cef1d,0,0,0.0,96,28,0.2934,6,5.82,0.062871,0.225767,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,d6196abc7cda5cb7,0,0,0.0,96,21,0.22005,7,6.79,0.07335,0.197685,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,b1d23567c80dfef3,0,0,0.0,96,28,0.2934,8,7.65,0.08264,0.258401,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,86e96b9f63f32101,0,0,0.0,96,28,0.2934,11,10.61,0.114616,0.220296,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,514f13dbe511303b,0,0,0.0,96,28,0.2934,8,7.65,0.08264,0.241117,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,0ac459b51d3d8932,0,0,0.0,96,28,0.2934,0,0,0.0,0.262094,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,7a16e81fe490089d,0,0,0.0,96,28,0.2934,4,3.81,0.041158,0.252815,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,4b909d2f82eb53e7,0,0,0.0,96,28,0.2934,11,10.6,0.114508,0.200124,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,03bdae9008b01448,0,0,0.0,96,21,0.22005,11,10.67,0.115264,0.212532,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,daa5ca9f8cde82eb,0,0,0.0,96,28,0.2934,4,3.81,0.041158,0.252091,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,58dc5605d8f5d129,0,0,0.0,96,21,0.22005,14,13.52,0.146052,0.176691,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,2c8bb6131cbe9575,0,0,0.0,96,28,0.2934,8,7.7,0.08318,0.218242,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,9edf49abb2ad3d8e,0,0,0.0,96,20,0.209571,13,12.55,0.135573,0.168985,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,fd75ba26ec54d37e,0,0,0.0,96,28,0.2934,8,7.7,0.08318,0.218989,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,cea8679bef8542b8,0,0,0.0,96,28,0.2934,14,13.58,0.1467,0.196325,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,a3c01f200aafd03e,0,0,0.0,96,28,0.2934,0,0,0.0,0.247216,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,a8ae12aac345b7cd,0,0,0.0,96,21,0.22005,13,12.61,0.136221,0.174604,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,b4c113751df642b4,0,0,0.0,96,28,0.2934,7,6.79,0.07335,0.211593,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,5fe49c68cc1c44ac,0,0,0.0,96,28,0.2934,6,5.82,0.062871,0.222033,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,c6fc9cb7487f164c,0,0,0.0,96,28,0.2934,6,5.82,0.062871,0.222971,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,4f259bc5f5053956,0,0,0.0,96,27,0.282921,14,13.56,0.146484,0.188527,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,01a370c207d607c5,0,0,0.0,96,21,0.22005,11,10.67,0.115264,0.196626,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,1566fc1d4fcef971,21,20.37,1.0,75,0,0.22005,17,16.49,0.178135,0.706384,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,6f6ef95f814c49db,0,0,0.0,96,21,0.22005,12,11.64,0.125743,0.177847,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,30552d36333e597e,20,19.4,1.0,76,1,0.22005,19,18.43,0.199093,0.684766,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,b48591ccfa177cd3,0,0,0.0,96,28,0.2934,6,5.82,0.062871,0.198889,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,6bc3a10c447d8d84,0,0,0.0,96,28,0.2934,5,4.79,0.051745,0.184161,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,1d7b6ad2fc26beac,0,0,0.0,96,21,0.22005,7,6.79,0.07335,0.171966,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,7e853aae0bdc4d1c,0,0,0.0,96,27,0.282921,5,4.79,0.051745,0.238645,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,dcc1ac7f2931c3cd,0,0,0.0,96,28,0.2934,9,8.67,0.093659,0.183305,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,11528d5c79c7cdc0,0,0,0.0,96,28,0.2934,7,6.79,0.07335,0.185499,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,d7cc730bb0f813c9,0,0,0.0,96,28,0.2934,5,4.79,0.051745,0.18335,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,1588c19455f42d65,0,0,0.0,96,27,0.282921,5,4.79,0.051745,0.223195,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,e82f449badce65f4,0,0,0.0,96,28,0.2934,15,14.49,0.15653,0.157487,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,101dd44cc64c889d,0,0,0.0,96,28,0.2934,7,6.79,0.07335,0.194792,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,1670d58aa9d7c773,0,0,0.0,96,28,0.2934,0,0,0.0,0.229755,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,9776dfc0da0bcdcc,0,0,0.0,96,28,0.2934,15,14.49,0.15653,0.167232,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,7acfb912ee95cff7,0,0,0.0,96,21,0.22005,6,5.82,0.062871,0.166966,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,a65890c2f356ed83,0,0,0.0,96,28,0.2934,0,0,0.0,0.23725,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,38497d460f2b1917,0,0,0.0,96,28,0.2934,7,6.77,0.073134,0.160378,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,8c68d84e835f7ff8,0,0,0.0,96,28,0.2934,5,4.85,0.052393,0.218917,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,5b557a4ffbb0964b,0,0,0.0,96,28,0.2934,0,0,0.0,0.188449,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,28e4495ba90f0665,0,0,0.0,96,28,0.2934,0,0,0.0,0.236003,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,fb3f22dc5d2b2bbe,0,0,0.0,96,28,0.2934,5,4.79,0.051745,0.169912,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,cafe7dcfa3866340,0,0,0.0,96,28,0.2934,4,3.88,0.041914,0.237809,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,c3e7980764cb9736,0,0,0.0,96,28,0.2934,9,8.73,0.094307,0.164152,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,97354798a44559e7,0,0,0.0,96,28,0.2934,7,6.79,0.07335,0.176993,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,2416d9c8102c43b8,0,0,0.0,96,28,0.2934,12,11.62,0.125527,0.142501,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,50f1c162fcfb7025,0,0,0.0,96,27,0.282921,10,9.64,0.104137,0.145355,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,cec5341e3ca779b3,0,0,0.0,96,28,0.2934,13,12.61,0.136221,0.170575,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,ea64dd8fac00e531,0,0,0.0,96,28,0.2934,8,7.76,0.083828,0.183563,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,220cf1287db29b9b,0,0,0.0,96,28,0.2934,0,0,0.0,0.215524,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,f085773cf73b578c,0,0,0.0,96,28,0.2934,5,4.85,0.052393,0.21796,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,3a269c0a0225b10f,0,0,0.0,96,28,0.2934,5,4.79,0.051745,0.168393,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,5ef4f6c4920182ca,0,0,0.0,96,28,0.2934,1,0.97,0.010479,0.201735,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,35c2c82f6c184ed3,0,0,0.0,96,28,0.2934,7,6.77,0.073134,0.16092,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,4448de0bcafaafc7,0,0,0.0,96,28,0.2934,7,6.77,0.073134,0.161934,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,e64d15313c2c7127,0,0,0.0,96,21,0.22005,7,6.79,0.07335,0.15879,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,339b27ed4ef47bd7,0,0,0.0,96,28,0.2934,14,13.3,0.143675,0.147915,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,df2de62d1ab57929,1,0.97,0.323333,95,20,0.22005,14,13.56,0.146484,0.308306,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,25bc0543aae4e119,0,0,0.0,96,28,0.2934,14,13.3,0.143675,0.148736,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,dcb2bfa7fd4c8f93,0,0,0.0,96,28,0.2934,21,20.01,0.216161,0.108838,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,cbe42994c210395c,0,0,0.0,96,28,0.2934,21,20.07,0.216809,0.108644,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,fb9a008ce8f2de35,0,0,0.0,96,0,0.0,27,26.15,0.282489,0.026703,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,bbae382a76669b06,0,0,0.0,96,28,0.2934,0,0,0.0,0.177543,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,781d0fe0ea189ba3,0,0,0.0,96,28,0.2934,0,0,0.0,0.17697,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,13444b48c35cf8db,0,0,0.0,96,28,0.2934,21,20.01,0.216161,0.104817,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,00be2a96bb3f1581,0,0,0.0,96,28,0.2934,21,20.07,0.216809,0.104622,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,8ea48af524c426a2,0,0,0.0,96,28,0.2934,6,5.82,0.062871,0.174195,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,53fb4fd3a06a94d2,0,0,0.0,96,28,0.2934,13,12.61,0.136221,0.139817,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,414a21f66766cb17,0,0,0.0,96,28,0.2934,15,14.55,0.157178,0.13353,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,52cb8be99dbd3329,0,0,0.0,96,28,0.2934,0,0,0.0,0.176691,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,d9b107178ba8e66e,0,0,0.0,96,28,0.2934,7,6.79,0.07335,0.170109,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,bdaad921b6f93d46,0,0,0.0,96,28,0.2934,1,0.97,0.010479,0.188971,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,20eaf8e279551233,0,0,0.0,96,28,0.2934,0,0,0.0,0.175532,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,255c417029374e93,0,0,0.0,96,21,0.22005,19,18.32,0.197904,0.121765,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,65f6151a4923d8be,0,0,0.0,96,28,0.2934,8,7.76,0.083828,0.163417,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,1770ada958c1c70e,0,0,0.0,96,28,0.2934,8,7.65,0.08264,0.157877,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,551f1d8abb675dc3,0,0,0.0,96,28,0.2934,8,7.65,0.08264,0.156748,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,7740d1f31a0057dd,0,0,0.0,96,28,0.2934,14,13.3,0.143675,0.134905,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,d4b95422feb76706,0,0,0.0,96,28,0.2934,8,7.76,0.083828,0.161325,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,40cf073cf04ddd01,0,0,0.0,96,21,0.22005,6,5.82,0.062871,0.2245,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,091ab8fe3ca0cb82,0,0,0.0,96,28,0.2934,7,6.77,0.073134,0.200005,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,95d5740a7e5dc103,0,0,0.0,96,28,0.2934,1,0.97,0.010479,0.184904,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,706b5426c544fbc8,0,0,0.0,96,21,0.22005,8,7.76,0.083828,0.124062,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,cbd57ce5c30ce2a3,0,0,0.0,96,21,0.22005,6,5.82,0.062871,0.223683,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,411af6a58035087c,0,0,0.0,96,28,0.2934,12,11.44,0.123582,0.139466,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,fcb17ecad0a4b54f,0,0,0.0,96,27,0.282921,19,18.37,0.198444,0.107989,96,True,True,False
coord_007_pdb_4AKE_A_adenylate_kinase,4AKE:A,c2b47ecbc7af97b9,0,0,0.0,96,28,0.2934,4,3.88,0.041914,0.205774,96,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,d8a8a77dae6107eb,0,0,0.0,90,48,0.527997,1,0.95,0.0119,0.280424,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,c912a10bcc8b8daf,0,0,0.0,90,46,0.504196,7,6.47,0.081047,0.25771,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,95b3e05400a5bcfa,0,0,0.0,90,45,0.494551,8,7.24,0.090693,0.244176,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,854d07e5fd2dc7ba,0,0,0.0,90,43,0.47075,14,12.76,0.15984,0.234014,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,516671293f633a7e,0,0,0.0,90,48,0.527997,1,0.95,0.0119,0.27016,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,cdc48429a7960f11,0,0,0.0,90,45,0.494551,8,7.24,0.090693,0.235151,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,99ebf4b819b78302,6,5.16,1.0,84,42,0.527997,12,10.83,0.135663,0.766397,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,c49e2596adccc825,2,1.72,0.573333,88,43,0.495678,10,9.02,0.11299,0.615866,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,dbb972f886764908,7,6.02,1.0,83,35,0.459602,5,4.39,0.054992,0.822281,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,9b9ef9b045fae8a5,1,0.86,0.286667,89,42,0.474133,2,1.81,0.022673,0.396041,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,fd69da7f4869ddab,4,3.44,1.0,86,35,0.427283,9,7.92,0.099211,0.768336,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,ee427928bb386511,0,0,0.0,90,40,0.438056,13,11.72,0.146812,0.274684,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,6faf4f13f44b254c,5,4.3,1.0,85,35,0.441814,9,7.83,0.098083,0.739272,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,8151297aed21fffb,1,0.86,0.286667,89,36,0.409495,13,11.54,0.144557,0.333563,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,c609d4e5b55f953c,5,4.3,1.0,85,35,0.441814,14,12.4,0.15533,0.719611,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,55bc46ffe30fba31,0,0,0.0,90,48,0.527997,1,0.95,0.0119,0.258333,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,37a15aa4b66ac4a7,0,0,0.0,90,48,0.527997,4,3.8,0.047601,0.250859,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,6a71150d4c6c21b8,0,0,0.0,90,43,0.470375,3,2.58,0.032319,0.247118,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,7eda3b273d61edf7,0,0,0.0,90,39,0.426156,27,24.3,0.304397,0.193924,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,6ed059b781442cde,0,0,0.0,90,42,0.462232,12,10.74,0.134536,0.297732,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,ef2846c7ade8f756,0,0,0.0,90,42,0.458474,5,4.48,0.056119,0.278045,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,61c3234ac2a9f58c,1,0.86,0.286667,89,46,0.516097,6,5.25,0.065765,0.384521,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,a12bac65e3dd9930,6,5.16,1.0,84,42,0.527997,7,6.2,0.077665,0.768933,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,ef2cb825554c4a75,0,0,0.0,90,48,0.527997,4,3.8,0.047601,0.240423,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,d9b3c871b03185a3,0,0,0.0,90,42,0.459602,20,18.01,0.225604,0.182294,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,5f614882d891d0ee,1,0.86,0.286667,89,41,0.462232,15,13.29,0.166479,0.335399,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,33f7f034b85ee9e7,2,1.78,0.593333,88,43,0.495678,13,11.18,0.140048,0.587877,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,b55da45ffd7bbbe8,0,0,0.0,90,45,0.495678,9,8.07,0.10109,0.297758,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,90d52e710d4db2a8,5,4.6,1.0,85,40,0.495678,12,10.74,0.134536,0.853008,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,fd445f76172e6eff,6,5.16,1.0,84,42,0.527997,11,9.94,0.124515,0.751842,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,b1b2bd3ab91ef31a,1,0.95,0.316667,89,47,0.527997,3,2.85,0.035701,0.421803,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,4ef11d30ff5a1c4b,0,0,0.0,90,48,0.527997,1,0.95,0.0119,0.250576,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,c88b271eac381ec5,0,0,0.0,90,39,0.424277,16,14.48,0.181385,0.230137,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,3b454c20b9896275,0,0,0.0,90,42,0.46336,12,10.32,0.129275,0.193476,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,8ca43449faf566f9,0,0,0.0,90,47,0.516097,3,2.85,0.035701,0.23254,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,32c1e912089c7366,0,0,0.0,90,46,0.504196,5,4.3,0.053864,0.22688,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,2543a3d10364583e,0,0,0.0,90,46,0.506451,8,7.24,0.090693,0.229755,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,dc99cb17d6fd86e0,0,0,0.0,90,43,0.474133,6,5.16,0.064637,0.213463,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,3387a7d126d81e04,0,0,0.0,90,45,0.494551,9,8.19,0.102593,0.202706,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,5198cd5dfd282f8b,0,0,0.0,90,45,0.494551,11,10.09,0.126394,0.208471,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,425312fdd792f639,0,0,0.0,90,41,0.446574,3,2.58,0.032319,0.236928,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,a40c32f58796ea92,0,0,0.0,90,42,0.461105,5,4.3,0.053864,0.215,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,04f7330ab91e0859,0,0,0.0,90,43,0.470375,4,3.53,0.044219,0.231918,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,569c0a3e01ca718b,4,3.68,1.0,86,43,0.517224,17,15.04,0.1884,0.82611,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,8562c0c2f8891e98,2,1.72,0.573333,88,40,0.459602,6,5.16,0.064637,0.510014,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,fed7290dc939ad69,3,2.58,0.86,87,39,0.460353,4,3.62,0.045346,0.669757,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,f944d3561ed695a0,0,0,0.0,90,39,0.427283,5,4.3,0.053864,0.198303,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,6f920331ed27bef6,0,0,0.0,90,43,0.471878,10,8.6,0.107729,0.191235,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,7235e4062fbe8d73,2,1.78,0.593333,88,38,0.438807,20,17.68,0.221471,0.572029,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,dc29fba9f491f19c,0,0,0.0,90,46,0.505324,10,8.69,0.108856,0.204345,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,ff003ad86b9dc0b3,0,0,0.0,90,48,0.527997,4,3.62,0.045346,0.226603,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,26e0df2c0c226e82,3,2.58,0.86,87,34,0.406489,8,6.97,0.087311,0.632906,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,fe346573382f7af1,0,0,0.0,90,42,0.46336,6,5.16,0.064637,0.202271,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,64bce363dacb506d,6,5.22,1.0,84,42,0.527997,8,6.88,0.086183,0.793254,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,cf9ff54dc16cee40,0,0,0.0,90,48,0.527997,6,5.25,0.065765,0.219265,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,db1a9e7e2d5ae24e,0,0,0.0,90,41,0.451459,7,6.11,0.076538,0.191069,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,eba8a1850a7a01a8,0,0,0.0,90,41,0.448453,4,3.62,0.045346,0.214391,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,62928ca6d205ae63,0,0,0.0,90,48,0.527997,11,9.88,0.123763,0.199446,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,6e76b262d82625c1,0,0,0.0,90,48,0.527997,5,4.3,0.053864,0.227404,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,0f19e16760b5d971,0,0,0.0,90,42,0.462232,2,1.81,0.022673,0.210272,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,dcf21801b3a74be6,0,0,0.0,90,47,0.517224,4,3.53,0.044219,0.21736,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,bf07b2db18e74f56,0,0,0.0,90,42,0.46336,8,7.06,0.088438,0.190146,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,745eb2a627d97b74,0,0,0.0,90,47,0.516097,3,2.85,0.035701,0.223792,90,True,True,False
coord_008_pdb_1CLL_A_calmodulin,1CLL:A,cc6f8393a962b478,2,1.72,0.573333,88,40,0.459602,8,6.88,0.086183,0.493802,90,True,True,False
