row_id,source_id,source_kind,sequence_sha256,sequence_hash_short,length,external_family_id,external_family_name,external_family_group,holdout_split,truth_scope,source_predicted_fold_class,source_forced_prediction,source_abstained,source_confidence,protein_regime,pre_profile_order_axis,post_profile_order_axis,order_axis_claim_allowed,order_axis_confidence,order_axis_abstention_reason,order_axis_decision_reason,disorder_pressure,disorder_run_evidence,breaker_density,local_disorder_pressure,folded_beta_mimic_pressure,folded_mixed_mimic_pressure,compact_closure_pressure,beta_pairing_support,long_range_closure_evidence,contact_prior_density,pre_architecture_axis_prediction,post_architecture_axis_prediction,architecture_axis_confidence,architecture_axis_claim_allowed,architecture_axis_abstention_reason,repeat_pressure,compact_domain_pressure,repeat_recurrence_support,repeat_unit_consistency,repeat_vs_compact_margin,hydrophobic_periodicity_only_risk,profile_secondary_structure_axis,profile_order_axis,profile_environment_axis,architecture_axis_prediction,truth_secondary_structure_axis,truth_architecture_axis,truth_order_axis,truth_environment_axis,pre_axis_profile_same_axis_conflict,pre_architecture_axis_same_axis_conflict,post_axis_profile_same_axis_conflict,post_axis_profile_conflict_axes,post_architecture_axis_same_axis_conflict,post_combined_same_axis_conflict,post_conflict_axes,safe_axis_claim_count,unsafe_axis_claim_count,safe_axis_recovered_axes,safe_axis_recovered_count,order_axis_folded_mimic_quarantined,repeat_compact_ambiguity_quarantined,unsafe_class_recovery,guard_override,any_axis_claimed,global_fold_class_claim_allowed,axis_profile_claim_allowed,folding_problem_solved,claim_allowed,prediction_source_layer,failure_cohort
holdout_083_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:083,locked_external_family_proxy,07d23e4f953d007563b7cde5fd15d676825e3e918c7ac0a7bec7c47fa3cee657,07d23e4f953d0075,161,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.724224,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.31677,0.372671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.576372,0.0,0.188061,0.900794,0.576372,0.296142,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_084_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:084,locked_external_family_proxy,b07bc7e754a7a21109549ec4c6c1298181ba2927bb51b88e377eb280f0b13491,b07bc7e754a7a211,217,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.673548,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.115207,0.341014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.620128,0.0,0.195095,0.900794,0.620128,0.326633,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_085_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:085,locked_external_family_proxy,f999ed7dd37d3ea905078515e1139f4e357d0a09490b8815b6b2e8e4216665e5,f999ed7dd37d3ea9,283,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.707632,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.268551,0.342756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.590826,0.0,0.17394,0.888393,0.590826,0.309902,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_086_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:086,locked_external_family_proxy,35339c377b9b1b38457b85763ec03fe97e0561c4819b54c404d355a033339771,35339c377b9b1b38,100,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.7108,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.24,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.704109,0.0,0.301428,0.925595,0.704109,0.496919,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_087_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:087,locked_external_family_proxy,6242e4b3d879b8e8a37b22a272f65a68cd5d2f981766decef6edada4ac365156,6242e4b3d879b8e8,128,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.726875,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.390625,0.304688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.743854,0.0,0.286399,0.880953,0.743854,0.45663,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_088_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:088,locked_external_family_proxy,5e7845ef96a77af52be3c04bf84b47d2a52d608a7fbf1a79337b2a9272628208,5e7845ef96a77af5,166,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.757831,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.457831,0.385542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.580056,0.0,0.176977,0.889014,0.580056,0.3085,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_089_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:089,locked_external_family_proxy,92a4e1c5be298cf744ded91a7ffc0f39cea8beaaac12dd161cbafd1210d83926,92a4e1c5be298cf7,222,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.673243,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.112613,0.342342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.665605,0.0,0.208915,0.889771,0.665605,0.374693,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_090_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:090,locked_external_family_proxy,c56714954b6cd80a42d703bfbe28c25c25d8809696f0695a0810bf192f5975a6,c56714954b6cd80a,288,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered_flexible,True,False,1.0,intrinsically_disordered,disordered_flexible,disordered_flexible,True,0.706111,,disorder order-axis claim has strong run/breaker evidence and weak folded-domain mimic evidence,1.0,0.263889,0.340278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.630315,0.0,0.192385,0.888393,0.630315,0.310356,weak_or_unknown,disordered_flexible,unknown,unknown,weak_or_unknown,unknown,disordered_flexible,unknown,False,False,False,,False,False,,1,0,,0,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_091_architecture_stress_like,external_holdout:holdout_architecture_large_oligomer_like:091,locked_external_family_stress_proxy,a749fa5379667e2c91ad7b61ae29cb34cded02a1d5be55c1c4ff3804bc8b4d08,a749fa5379667e2c,520,holdout_architecture_large_oligomer_like,large_chain_not_safely_multidomain_proxy,architecture_stress,external_fold_family_100,global_chain,insufficient_topology_evidence,False,True,0.0,intrinsically_disordered,mixed_or_uncertain,mixed_or_uncertain,False,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.521234,0.015385,0.180769,0.482465,0.382097,0.306016,0.336415,0.294589,0.384759,0.614165,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.749112,0.203166,0.385226,0.78944,0.545946,0.300668,weak_or_unknown,mixed_or_uncertain,unknown,unknown,alpha_beta_mixed,unknown,ordered,soluble_like,False,False,False,,False,False,,0,0,,0,False,False,False,False,False,False,True,False,False,external_safe_axis_repair_stack,alpha_beta_boundary_ambiguity
holdout_092_architecture_stress_like,external_holdout:holdout_architecture_large_oligomer_like:092,locked_external_family_stress_proxy,6e28ff8faf2eb824b4926e61ffb56646861800b19ed9930024c0728539a6c3af,6e28ff8faf2eb824,529,holdout_architecture_large_oligomer_like,large_chain_not_safely_multidomain_proxy,architecture_stress,external_fold_family_100,global_chain,insufficient_topology_evidence,False,True,0.0,multidomain_modular,mixed_or_uncertain,mixed_or_uncertain,False,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.45444,0.009452,0.145558,0.43018,0.405251,0.325415,0.342523,0.306857,0.388024,0.677778,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.766007,0.219295,0.584544,0.783549,0.546712,0.293531,weak_or_unknown,mixed_or_uncertain,unknown,unknown,alpha_beta_mixed,unknown,ordered,soluble_like,False,False,False,,False,False,,0,0,,0,False,False,False,False,False,False,True,False,False,external_safe_axis_repair_stack,alpha_beta_boundary_ambiguity
holdout_093_architecture_stress_like,external_holdout:holdout_architecture_repeat_like:093,locked_external_family_stress_proxy,ba07534c3ebc3355b595dc692abbcc68e17af4d33f22cdff2e6195942962d63c,ba07534c3ebc3355,240,holdout_architecture_repeat_like,repeat_architecture_proxy,architecture_stress,external_fold_family_100,global_chain,disordered_flexible,True,False,0.862596,intrinsically_disordered,disordered_flexible,mixed_or_uncertain,False,0.0,external_order_axis_folded_mimic_quarantine,disordered_flexible was not projected to order_axis because folded-domain mimic or weak disorder-run evidence remains,0.80483,0.029167,0.270833,0.71306,0.234527,0.176914,0.231963,0.173037,0.320249,0.2,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.591475,0.124537,0.146684,0.803572,0.466938,0.314414,weak_or_unknown,mixed_or_uncertain,unknown,unknown,alpha_beta_mixed,repeat_like,ordered,soluble_like,True,False,False,,False,False,,0,0,,0,True,False,False,False,False,False,True,False,False,external_safe_axis_repair_stack,repeat_like_under_claimed
holdout_094_architecture_stress_like,external_holdout:holdout_architecture_repeat_like:094,locked_external_family_stress_proxy,ba4ed092fc349ae24c33e99d36fac0c67efd790ceceeb5afebe071f8b9db51a6,ba4ed092fc349ae2,249,holdout_architecture_repeat_like,repeat_architecture_proxy,architecture_stress,external_fold_family_100,global_chain,disordered_flexible,True,False,0.825443,intrinsically_disordered,disordered_flexible,mixed_or_uncertain,False,0.0,external_order_axis_folded_mimic_quarantine,disordered_flexible was not projected to order_axis because folded-domain mimic or weak disorder-run evidence remains,0.767782,0.048193,0.253012,0.701246,0.260318,0.196404,0.251787,0.187998,0.347618,0.295238,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,0.594541,0.1317,0.163187,0.836309,0.462841,0.287187,weak_or_unknown,mixed_or_uncertain,unknown,unknown,alpha_beta_mixed,repeat_like,ordered,soluble_like,True,False,False,,False,False,,0,0,,0,True,False,False,False,False,False,True,False,False,external_safe_axis_repair_stack,repeat_like_under_claimed
holdout_095_architecture_stress_fragment,external_holdout:holdout_architecture_domain_fragment:095,locked_external_family_stress_proxy,5227680ee4027cf930a6ed011f7877ff5ed3572d090be72949d17be8afddc97b,5227680ee4027cf9,62,holdout_architecture_domain_fragment,single_domain_from_larger_proxy,architecture_stress,external_fold_family_100,domain_fragment,insufficient_topology_evidence,False,True,0.0,small_peptide_or_fragment,mixed_or_uncertain,mixed_or_uncertain,False,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.563044,0.096774,0.145161,0.497177,0.502571,0.15741,0.358239,0.367408,0.457933,0.6,fragment_scope,fragment_scope,0.935518,True,,0.482056,0.332935,0.022826,0.0,0.149121,0.418583,weak_or_unknown,mixed_or_uncertain,unknown,fragment_scope,beta_rich,fragment_scope,ordered,soluble_like,False,False,False,,False,False,,1,0,architecture_axis,1,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,beta_rich_low_complexity_confusion
holdout_096_architecture_stress_fragment,external_holdout:holdout_architecture_domain_fragment:096,locked_external_family_stress_proxy,4f681c3acea6cc110082297f92b7dbe5a4184a38807c82fc2f6173fd87591961,4f681c3acea6cc11,71,holdout_architecture_domain_fragment,single_domain_from_larger_proxy,architecture_stress,external_fold_family_100,domain_fragment,insufficient_topology_evidence,False,True,0.0,intrinsically_disordered,mixed_or_uncertain,mixed_or_uncertain,False,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.56088,0.084507,0.169014,0.500697,0.484875,0.16152,0.362148,0.370957,0.463853,0.533333,unknown,unknown,0.0,False,short sequence did not clear fragment-scope confidence,0.414445,0.319838,0.15442,0.775708,0.094607,0.31254,weak_or_unknown,mixed_or_uncertain,unknown,unknown,beta_rich,fragment_scope,ordered,soluble_like,False,False,False,,False,False,,0,0,,0,False,False,False,False,False,False,True,False,False,external_safe_axis_repair_stack,fragment_scope_over_abstention
holdout_097_architecture_stress_helices,external_holdout:holdout_architecture_membrane_many_helices:097,locked_external_family_stress_proxy,90d144b80f79a9d86ad85f214635fcaa36ab9ce4263a5987cbc74f6970ca15da,90d144b80f79a9d8,260,holdout_architecture_membrane_many_helices,many_helix_membrane_proxy,architecture_stress,external_fold_family_100,global_chain,insufficient_topology_evidence,False,True,0.0,membrane_like,ordered,ordered,True,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.4555,0.026923,0.196154,0.456923,0.569134,0.429326,0.549336,0.46882,0.649506,0.844156,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,0.816638,0.465865,0.356571,0.842582,0.350773,0.407212,weak_or_unknown,ordered,membrane_like,unknown,alpha_rich,unknown,ordered,membrane_like,False,False,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_098_architecture_stress_helices,external_holdout:holdout_architecture_membrane_many_helices:098,locked_external_family_stress_proxy,12ef838796cc2b493ac2744eb0c7f584922ddee7622d3c2a3085602e3ff45f85,12ef838796cc2b49,269,holdout_architecture_membrane_many_helices,many_helix_membrane_proxy,architecture_stress,external_fold_family_100,global_chain,insufficient_topology_evidence,False,True,0.0,membrane_like,ordered,ordered,True,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.342921,0.026022,0.118959,0.324555,0.627695,0.483841,0.601204,0.527818,0.697825,0.909091,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,0.91146,0.564855,0.790309,0.911452,0.346605,0.564456,weak_or_unknown,ordered,membrane_like,unknown,alpha_rich,unknown,ordered,membrane_like,False,False,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_099_architecture_stress_fragment,external_holdout:holdout_architecture_short_secondary_fragment:099,locked_external_family_stress_proxy,18663af563f68e0ac5c2952f31ccfc0320a1e42c82a0f73fb28c328d8f99a364,18663af563f68e0a,58,holdout_architecture_short_secondary_fragment,short_alpha_fragment_proxy,architecture_stress,external_fold_family_100,solved_fragment,insufficient_topology_evidence,False,True,0.0,small_peptide_or_fragment,ordered,ordered,True,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.432934,0.086207,0.086207,0.37356,0.49017,0.397499,0.520696,0.44891,0.601959,0.6,fragment_scope,fragment_scope,1.0,True,,0.422403,0.49131,0.0,0.0,-0.068907,0.599914,weak_or_unknown,ordered,unknown,fragment_scope,alpha_rich,fragment_scope,ordered,soluble_like,False,False,False,,False,False,,2,0,architecture_axis;order_axis,2,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
holdout_100_architecture_stress_fragment,external_holdout:holdout_architecture_short_secondary_fragment:100,locked_external_family_stress_proxy,10b5182b1e97cf78484f7d145d79257ce23dad0e995fff55cf38a4a0ec45d2b2,10b5182b1e97cf78,67,holdout_architecture_short_secondary_fragment,short_alpha_fragment_proxy,architecture_stress,external_fold_family_100,solved_fragment,insufficient_topology_evidence,False,True,0.0,small_peptide_or_fragment,ordered,ordered,True,0.0,source did not force a fold class for order-axis projection,source did not force a fold class for order-axis projection,0.508693,0.104478,0.104478,0.469604,0.426068,0.328028,0.426838,0.350778,0.491829,0.666667,fragment_scope,fragment_scope,1.0,True,,0.416743,0.382975,0.251195,0.763297,0.033768,0.523859,weak_or_unknown,ordered,unknown,fragment_scope,alpha_rich,fragment_scope,ordered,soluble_like,False,False,False,,False,False,,2,0,architecture_axis;order_axis,2,False,False,False,False,True,False,True,False,False,external_safe_axis_repair_stack,safe_axis_claimed
