row_id,source_id,source_kind,sequence_sha256,sequence_hash_short,length,external_family_id,external_family_name,external_family_group,holdout_split,truth_scope,evidence_notes,source_predicted_fold_class,source_forced_prediction,source_abstained,source_confidence,protein_regime,gate_path,gate_decision_reason,profile_secondary_structure_axis,profile_order_axis,profile_environment_axis,profile_architecture_axis,architecture_axis_prediction,architecture_axis_confidence,architecture_axis_claim_allowed,architecture_axis_abstention_reason,truth_secondary_structure_axis,truth_architecture_axis,truth_order_axis,truth_environment_axis,axis_profile_same_axis_conflict,axis_profile_conflict_axes,architecture_axis_same_axis_conflict,combined_same_axis_conflict,conflict_axes,safe_axis_claim_count,unsafe_axis_claim_count,safe_axis_recovered_axes,safe_axis_recovered_count,unsafe_class_recovery,guard_override,any_axis_claimed,global_fold_class_claim_allowed,axis_profile_claim_allowed,folding_problem_solved,claim_allowed,prediction_source_layer,failure_cohort
holdout_001_alpha_rich_soluble_01,external_holdout:holdout_alpha_family_01:001,locked_external_family_proxy,a3343609e7ab409e2c46779b06e3fe219ca5bafcb8bfbaf2eaecf9f80d617905,a3343609e7ab409e,96,holdout_alpha_family_01,four_helix_bundle_proxy,alpha_rich_soluble,external_fold_family_100,global_chain,alpha-rich soluble holdout family proxy;not present in development 50,insufficient_topology_evidence,False,True,0.0,low_complexity_region_rich,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_low_complexity_fold_conflict,low-complexity regime lacks a safe folded-class route,weak_or_unknown,ordered,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_rich,compact_single_domain,ordered,soluble_like,False,,False,False,,1,0,order_axis,1,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_079_disordered_or_mixed_order_01,external_holdout:holdout_disorder_family_01:079,locked_external_family_proxy,664b8cd3d618e4e0eb612f1830cb7afba79d157c4747ae6431f827cd17d556af,664b8cd3d618e4e0,212,holdout_disorder_family_01,acidic_idr_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_080_disordered_or_mixed_order_01,external_holdout:holdout_disorder_family_01:080,locked_external_family_proxy,c7fb648e730d4e7985dc6e6479a5760e2303d3a5329d34aae4be2d3eb915262d,c7fb648e730d4e79,278,holdout_disorder_family_01,acidic_idr_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_081_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:081,locked_external_family_proxy,22cd4e7cd79427d9d45c643f7df358b3b276beabef4333dcc044f522968b337c,22cd4e7cd79427d9,95,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,disorder-like segmentation pressure is too high,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_082_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:082,locked_external_family_proxy,32092929991215dc72b34acf72b6d36bdc56947a55e5e5d44df957158cd20747,32092929991215dc,123,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,disorder-like segmentation pressure is too high,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_083_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:083,locked_external_family_proxy,07d23e4f953d007563b7cde5fd15d676825e3e918c7ac0a7bec7c47fa3cee657,07d23e4f953d0075,161,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_084_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:084,locked_external_family_proxy,b07bc7e754a7a21109549ec4c6c1298181ba2927bb51b88e377eb280f0b13491,b07bc7e754a7a211,217,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_085_disordered_or_mixed_order_02,external_holdout:holdout_disorder_family_02:085,locked_external_family_proxy,f999ed7dd37d3ea905078515e1139f4e357d0a09490b8815b6b2e8e4216665e5,f999ed7dd37d3ea9,283,holdout_disorder_family_02,basic_low_complexity_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_086_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:086,locked_external_family_proxy,35339c377b9b1b38457b85763ec03fe97e0561c4819b54c404d355a033339771,35339c377b9b1b38,100,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_087_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:087,locked_external_family_proxy,6242e4b3d879b8e8a37b22a272f65a68cd5d2f981766decef6edada4ac365156,6242e4b3d879b8e8,128,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_088_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:088,locked_external_family_proxy,5e7845ef96a77af52be3c04bf84b47d2a52d608a7fbf1a79337b2a9272628208,5e7845ef96a77af5,166,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_089_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:089,locked_external_family_proxy,92a4e1c5be298cf744ded91a7ffc0f39cea8beaaac12dd161cbafd1210d83926,92a4e1c5be298cf7,222,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_090_disordered_or_mixed_order_03,external_holdout:holdout_disorder_family_03:090,locked_external_family_proxy,c56714954b6cd80a42d703bfbe28c25c25d8809696f0695a0810bf192f5975a6,c56714954b6cd80a,288,holdout_disorder_family_03,mixed_order_linker_proxy,disordered_or_mixed_order,external_fold_family_100,uncertain,disordered or mixed-order holdout family proxy;architecture truth intentionally unknown,disordered_flexible,True,False,1.0,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,weak_or_unknown,unknown,disordered_flexible,unknown,False,,False,False,,1,0,,0,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_091_architecture_stress_like,external_holdout:holdout_architecture_large_oligomer_like:091,locked_external_family_stress_proxy,a749fa5379667e2c91ad7b61ae29cb34cded02a1d5be55c1c4ff3804bc8b4d08,a749fa5379667e2c,520,holdout_architecture_large_oligomer_like,large_chain_not_safely_multidomain_proxy,architecture_stress,external_fold_family_100,global_chain,large chain stress case;length alone is not multidomain truth,insufficient_topology_evidence,False,True,0.0,intrinsically_disordered,disorder_gate:foldable_not_ruled_out | compactness_gate:weak_closure_abstain | segmentation_gate:not_evaluated | secondary_structure_gate:not_evaluated | confidence_gate:abstained | regime_router:kept_hierarchy_abstention,compactness and closure are too weak to force a fold class; regime router kept abstention for intrinsically_disordered,weak_or_unknown,mixed_or_uncertain,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,unknown,ordered,soluble_like,False,,False,False,,0,0,,0,False,False,False,False,True,False,False,current_safe_axis_stack,alpha_beta_boundary_ambiguity
holdout_092_architecture_stress_like,external_holdout:holdout_architecture_large_oligomer_like:092,locked_external_family_stress_proxy,6e28ff8faf2eb824b4926e61ffb56646861800b19ed9930024c0728539a6c3af,6e28ff8faf2eb824,529,holdout_architecture_large_oligomer_like,large_chain_not_safely_multidomain_proxy,architecture_stress,external_fold_family_100,global_chain,large chain stress case;length alone is not multidomain truth,insufficient_topology_evidence,False,True,0.0,multidomain_modular,disorder_gate:foldable_not_ruled_out | compactness_gate:weak_closure_abstain | segmentation_gate:not_evaluated | secondary_structure_gate:not_evaluated | confidence_gate:abstained | regime_router:kept_hierarchy_abstention,compactness and closure are too weak to force a fold class; regime router kept abstention for multidomain_modular,weak_or_unknown,mixed_or_uncertain,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,unknown,ordered,soluble_like,False,,False,False,,0,0,,0,False,False,False,False,True,False,False,current_safe_axis_stack,alpha_beta_boundary_ambiguity
holdout_093_architecture_stress_like,external_holdout:holdout_architecture_repeat_like:093,locked_external_family_stress_proxy,ba07534c3ebc3355b595dc692abbcc68e17af4d33f22cdff2e6195942962d63c,ba07534c3ebc3355,240,holdout_architecture_repeat_like,repeat_architecture_proxy,architecture_stress,external_fold_family_100,global_chain,repeat-like architecture stress case;repeat signal should be cohort not automatic repair,disordered_flexible,True,False,0.862596,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,repeat_like,ordered,soluble_like,True,order_axis,False,True,order_axis,0,1,,0,False,False,True,False,True,False,False,current_safe_axis_stack,order_axis_conflict
holdout_094_architecture_stress_like,external_holdout:holdout_architecture_repeat_like:094,locked_external_family_stress_proxy,ba4ed092fc349ae24c33e99d36fac0c67efd790ceceeb5afebe071f8b9db51a6,ba4ed092fc349ae2,249,holdout_architecture_repeat_like,repeat_architecture_proxy,architecture_stress,external_fold_family_100,global_chain,repeat-like architecture stress case;repeat signal should be cohort not automatic repair,disordered_flexible,True,False,0.825443,intrinsically_disordered,disorder_gate:disordered_or_flexible | compactness_gate:not_compact_enough_for_folded_domain | segmentation_gate:flexible_segmentation_not_multidomain | secondary_structure_gate:skipped_by_disorder_gate | confidence_gate:forced_low_claim_strength | regime_router:accepted_disorder_gate,disorder pressure and breaker/turn evidence are prioritized over secondary-structure interpretation because compact closure is weak; sequence regime agrees with disorder/flexibility routing,weak_or_unknown,disordered_flexible,unknown,unknown,unknown,0.0,False,repeat/segmentation signals are mixed,alpha_beta_mixed,repeat_like,ordered,soluble_like,True,order_axis,False,True,order_axis,0,1,,0,False,False,True,False,True,False,False,current_safe_axis_stack,order_axis_conflict
holdout_095_architecture_stress_fragment,external_holdout:holdout_architecture_domain_fragment:095,locked_external_family_stress_proxy,5227680ee4027cf930a6ed011f7877ff5ed3572d090be72949d17be8afddc97b,5227680ee4027cf9,62,holdout_architecture_domain_fragment,single_domain_from_larger_proxy,architecture_stress,external_fold_family_100,domain_fragment,single solved domain from larger protein proxy;fragment scope is not global architecture,insufficient_topology_evidence,False,True,0.0,small_peptide_or_fragment,disorder_gate:foldable_not_ruled_out | compactness_gate:weak_closure_abstain | segmentation_gate:not_evaluated | secondary_structure_gate:not_evaluated | confidence_gate:abstained | regime_router:kept_hierarchy_abstention,compactness and closure are too weak to force a fold class; regime router kept abstention for small_peptide_or_fragment,weak_or_unknown,mixed_or_uncertain,unknown,fragment_scope,fragment_scope,0.935518,True,,beta_rich,fragment_scope,ordered,soluble_like,False,,False,False,,1,0,architecture_axis,1,False,False,True,False,True,False,False,current_safe_axis_stack,beta_rich_low_complexity_confusion
holdout_096_architecture_stress_fragment,external_holdout:holdout_architecture_domain_fragment:096,locked_external_family_stress_proxy,4f681c3acea6cc110082297f92b7dbe5a4184a38807c82fc2f6173fd87591961,4f681c3acea6cc11,71,holdout_architecture_domain_fragment,single_domain_from_larger_proxy,architecture_stress,external_fold_family_100,domain_fragment,single solved domain from larger protein proxy;fragment scope is not global architecture,insufficient_topology_evidence,False,True,0.0,intrinsically_disordered,disorder_gate:foldable_not_ruled_out | compactness_gate:weak_closure_abstain | segmentation_gate:not_evaluated | secondary_structure_gate:not_evaluated | confidence_gate:abstained | regime_router:kept_hierarchy_abstention,compactness and closure are too weak to force a fold class; regime router kept abstention for intrinsically_disordered,weak_or_unknown,mixed_or_uncertain,unknown,unknown,unknown,0.0,False,short sequence did not clear fragment-scope confidence,beta_rich,fragment_scope,ordered,soluble_like,False,,False,False,,0,0,,0,False,False,False,False,True,False,False,current_safe_axis_stack,fragment_scope_over_abstention
holdout_097_architecture_stress_helices,external_holdout:holdout_architecture_membrane_many_helices:097,locked_external_family_stress_proxy,90d144b80f79a9d86ad85f214635fcaa36ab9ce4263a5987cbc74f6970ca15da,90d144b80f79a9d8,260,holdout_architecture_membrane_many_helices,many_helix_membrane_proxy,architecture_stress,external_fold_family_100,global_chain,membrane many-helix stress case;membrane segmentation should not become multidomain by length,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_098_architecture_stress_helices,external_holdout:holdout_architecture_membrane_many_helices:098,locked_external_family_stress_proxy,12ef838796cc2b493ac2744eb0c7f584922ddee7622d3c2a3085602e3ff45f85,12ef838796cc2b49,269,holdout_architecture_membrane_many_helices,many_helix_membrane_proxy,architecture_stress,external_fold_family_100,global_chain,membrane many-helix stress case;membrane segmentation should not become multidomain by length,insufficient_topology_evidence,False,True,0.0,membrane_like,disorder_gate:foldable_candidate | compactness_gate:compact_closure_supported | segmentation_gate:folded_multidomain_supported | secondary_structure_gate:skipped_by_segmentation_gate | confidence_gate:forced_low_claim_strength | regime_router:abstained_membrane_like,hydrophobic enrichment and cluster topology resemble a membrane-like regime; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,membrane_like,unknown,unknown,0.0,False,membrane segmentation can reflect helices rather than global domains,alpha_rich,unknown,ordered,membrane_like,False,,False,False,,2,0,order_axis;environment_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_099_architecture_stress_fragment,external_holdout:holdout_architecture_short_secondary_fragment:099,locked_external_family_stress_proxy,18663af563f68e0ac5c2952f31ccfc0320a1e42c82a0f73fb28c328d8f99a364,18663af563f68e0a,58,holdout_architecture_short_secondary_fragment,short_alpha_fragment_proxy,architecture_stress,external_fold_family_100,solved_fragment,short fragment with strong secondary evidence;global architecture truth remains fragment-scoped,insufficient_topology_evidence,False,True,0.0,small_peptide_or_fragment,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_small_peptide_or_fragment,sequence length is below the broad-fold context needed by the current gates; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,unknown,fragment_scope,fragment_scope,1.0,True,,alpha_rich,fragment_scope,ordered,soluble_like,False,,False,False,,2,0,architecture_axis;order_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
holdout_100_architecture_stress_fragment,external_holdout:holdout_architecture_short_secondary_fragment:100,locked_external_family_stress_proxy,10b5182b1e97cf78484f7d145d79257ce23dad0e995fff55cf38a4a0ec45d2b2,10b5182b1e97cf78,67,holdout_architecture_short_secondary_fragment,short_alpha_fragment_proxy,architecture_stress,external_fold_family_100,solved_fragment,short fragment with strong secondary evidence;global architecture truth remains fragment-scoped,insufficient_topology_evidence,False,True,0.0,small_peptide_or_fragment,disorder_gate:foldable_candidate | compactness_gate:compact_or_borderline_supported | segmentation_gate:not_folded_multidomain | secondary_structure_gate:weak_secondary_fallback | confidence_gate:forced_low_claim_strength | regime_router:abstained_small_peptide_or_fragment,sequence length is below the broad-fold context needed by the current gates; regime router abstained before accepting a broad fold-class claim,weak_or_unknown,ordered,unknown,fragment_scope,fragment_scope,1.0,True,,alpha_rich,fragment_scope,ordered,soluble_like,False,,False,False,,2,0,architecture_axis;order_axis,2,False,False,True,False,True,False,False,current_safe_axis_stack,safe_axis_claimed
